pantone_name,fixed_id,corel_palette_version,process,cmyk_c_percent,cmyk_m_percent,cmyk_y_percent,cmyk_k_percent,cmyk_corel_raw,lab_corel_raw,srgb_r_0_255,srgb_g_0_255,srgb_b_0_255,hex_from_corel_srgb,srgb_corel_raw,adobe_rgb_corel_raw,source_xml,source_file_timestamp
PANTONE 4274 CP,4274,2200,true,29.0,19.0,15.0,0.0,"0.29,0.19,0.15,0.0","0.7389,0.494470588235294,0.505882352941176",177,183,179,#B1B7B3,"0.694117647058824,0.717647058823529,0.701960784313725","0.698039215686274,0.713725490196078,0.698039215686274",Color/Palettes/Process/PANTONE/PANTONE+/PantonePlusColorBridgeCoated.xml,2026-02-11 17:29:00
PANTONE 4275 CP,4275,2200,true,31.0,22.0,22.0,1.0,"0.31,0.22,0.22,0.01","0.7062,0.493137254901961,0.520196078431373",170,175,163,#AAAFA3,"0.666666666666667,0.686274509803922,0.63921568627451","0.666666666666667,0.67843137254902,0.635294117647059",Color/Palettes/Process/PANTONE/PANTONE+/PantonePlusColorBridgeCoated.xml,2026-02-11 17:29:00
PANTONE 4276 CP,4276,2200,true,36.0,29.0,24.0,5.0,"0.36,0.29,0.24,0.05","0.6518,0.501019607843137,0.513764705882353",158,159,152,#9E9F98,"0.619607843137255,0.623529411764706,0.596078431372549","0.615686274509804,0.615686274509804,0.592156862745098",Color/Palettes/Process/PANTONE/PANTONE+/PantonePlusColorBridgeCoated.xml,2026-02-11 17:29:00
PANTONE 4277 CP,4277,2200,true,41.0,36.0,26.0,9.0,"0.41,0.36,0.26,0.09","0.5929,0.507333333333333,0.508078431372549",144,143,139,#908F8B,"0.564705882352941,0.56078431372549,0.545098039215686","0.556862745098039,0.552941176470588,0.541176470588235",Color/Palettes/Process/PANTONE/PANTONE+/PantonePlusColorBridgeCoated.xml,2026-02-11 17:29:00
PANTONE 4278 CP,4278,2200,true,47.0,39.0,31.0,14.0,"0.47,0.39,0.31,0.14","0.5487,0.50121568627451,0.507254901960784",130,132,128,#828480,"0.509803921568627,0.517647058823529,0.501960784313725","0.505882352941176,0.513725490196078,0.498039215686275",Color/Palettes/Process/PANTONE/PANTONE+/PantonePlusColorBridgeCoated.xml,2026-02-11 17:29:00
PANTONE 4279 CP,4279,2200,true,58.0,56.0,44.0,35.0,"0.58,0.56,0.44,0.35","0.4018,0.512078431372549,0.508980392156863",98,94,91,#625E5B,"0.384313725490196,0.368627450980392,0.356862745098039","0.380392156862745,0.368627450980392,0.36078431372549",Color/Palettes/Process/PANTONE/PANTONE+/PantonePlusColorBridgeCoated.xml,2026-02-11 17:29:00
PANTONE 4280 CP,4280,2200,true,86.0,68.0,36.0,78.0,"0.86,0.68,0.36,0.78","0.2073,0.500352941176471,0.478627450980392",45,51,58,#2D333A,"0.176470588235294,0.2,0.227450980392157","0.196078431372549,0.211764705882353,0.235294117647059",Color/Palettes/Process/PANTONE/PANTONE+/PantonePlusColorBridgeCoated.xml,2026-02-11 17:29:00
PANTONE 4281 CP,4281,2200,true,28.0,22.0,18.0,1.0,"0.28,0.22,0.18,0.01","0.7164,0.503411764705882,0.509529411764706",176,176,171,#B0B0AB,"0.690196078431373,0.690196078431373,0.670588235294118","0.682352941176471,0.682352941176471,0.666666666666667",Color/Palettes/Process/PANTONE/PANTONE+/PantonePlusColorBridgeCoated.xml,2026-02-11 17:29:00
PANTONE 4282 CP,4282,2200,true,28.0,26.0,19.0,2.0,"0.28,0.26,0.19,0.02","0.6937,0.509843137254902,0.51243137254902",173,169,164,#ADA9A4,"0.67843137254902,0.662745098039216,0.643137254901961","0.666666666666667,0.654901960784314,0.63921568627451",Color/Palettes/Process/PANTONE/PANTONE+/PantonePlusColorBridgeCoated.xml,2026-02-11 17:29:00
PANTONE 4283 CP,4283,2200,true,30.0,29.0,23.0,3.0,"0.3,0.29,0.23,0.03","0.6638,0.516156862745098,0.515019607843137",168,160,155,#A8A09B,"0.658823529411765,0.627450980392157,0.607843137254902","0.643137254901961,0.619607843137255,0.603921568627451",Color/Palettes/Process/PANTONE/PANTONE+/PantonePlusColorBridgeCoated.xml,2026-02-11 17:29:00
PANTONE 4284 CP,4284,2200,true,51.0,48.0,33.0,20.0,"0.51,0.48,0.33,0.2","0.4684,0.520156862745098,0.489764705882353",115,109,116,#736D74,"0.450980392156863,0.427450980392157,0.454901960784314","0.443137254901961,0.427450980392157,0.450980392156863",Color/Palettes/Process/PANTONE/PANTONE+/PantonePlusColorBridgeCoated.xml,2026-02-11 17:29:00
PANTONE 4285 CP,4285,2200,true,55.0,52.0,34.0,24.0,"0.55,0.52,0.34,0.24","0.4359,0.520509803921569,0.488117647058824",107,101,108,#6B656C,"0.419607843137255,0.396078431372549,0.423529411764706","0.411764705882353,0.396078431372549,0.423529411764706",Color/Palettes/Process/PANTONE/PANTONE+/PantonePlusColorBridgeCoated.xml,2026-02-11 17:29:00
PANTONE 4286 CP,4286,2200,true,55.0,55.0,40.0,30.0,"0.55,0.55,0.4,0.3","0.4089,0.526823529411765,0.495529411764706",104,94,99,#685E63,"0.407843137254902,0.368627450980392,0.388235294117647","0.396078431372549,0.368627450980392,0.388235294117647",Color/Palettes/Process/PANTONE/PANTONE+/PantonePlusColorBridgeCoated.xml,2026-02-11 17:29:00
PANTONE 4287 CP,4287,2200,true,66.0,62.0,55.0,54.0,"0.66,0.62,0.55,0.54","0.3092,0.507764705882353,0.505058823529412",74,73,71,#4A4947,"0.290196078431373,0.286274509803922,0.27843137254902","0.294117647058824,0.290196078431373,0.286274509803922",Color/Palettes/Process/PANTONE/PANTONE+/PantonePlusColorBridgeCoated.xml,2026-02-11 17:29:00
PANTONE 4288 CP,4288,2200,true,26.0,17.0,20.0,0.0,"0.26,0.17,0.2,0.0","0.7471,0.494588235294118,0.526588235294118",183,185,172,#B7B9AC,"0.717647058823529,0.725490196078431,0.674509803921569","0.713725490196078,0.72156862745098,0.670588235294118",Color/Palettes/Process/PANTONE/PANTONE+/PantonePlusColorBridgeCoated.xml,2026-02-11 17:29:00
PANTONE 4289 CP,4289,2200,true,37.0,30.0,26.0,6.0,"0.37,0.3,0.26,0.06","0.6322,0.508313725490196,0.507333333333333",155,153,150,#9B9996,"0.607843137254902,0.6,0.588235294117647","0.6,0.592156862745098,0.584313725490196",Color/Palettes/Process/PANTONE/PANTONE+/PantonePlusColorBridgeCoated.xml,2026-02-11 17:29:00
PANTONE 4290 CP,4290,2200,true,38.0,36.0,30.0,9.0,"0.38,0.36,0.3,0.09","0.5804,0.514352941176471,0.509176470588235",144,138,136,#908A88,"0.564705882352941,0.541176470588235,0.533333333333333","0.552941176470588,0.537254901960784,0.529411764705882",Color/Palettes/Process/PANTONE/PANTONE+/PantonePlusColorBridgeCoated.xml,2026-02-11 17:29:00
PANTONE 4291 CP,4291,2200,true,48.0,45.0,39.0,21.0,"0.48,0.45,0.39,0.21","0.4855,0.511450980392157,0.507725490196078",118,115,112,#767370,"0.462745098039216,0.450980392156863,0.43921568627451","0.458823529411765,0.447058823529412,0.43921568627451",Color/Palettes/Process/PANTONE/PANTONE+/PantonePlusColorBridgeCoated.xml,2026-02-11 17:29:00
PANTONE 4292 CP,4292,2200,true,50.0,46.0,38.0,21.0,"0.5,0.46,0.38,0.21","0.4803,0.508823529411765,0.502666666666667",115,114,113,#737271,"0.450980392156863,0.447058823529412,0.443137254901961","0.447058823529412,0.443137254901961,0.443137254901961",Color/Palettes/Process/PANTONE/PANTONE+/PantonePlusColorBridgeCoated.xml,2026-02-11 17:29:00
PANTONE 4293 CP,4293,2200,true,55.0,54.0,38.0,28.0,"0.55,0.54,0.38,0.28","0.4249,0.518862745098039,0.492352941176471",104,99,104,#686368,"0.407843137254902,0.388235294117647,0.407843137254902","0.4,0.388235294117647,0.407843137254902",Color/Palettes/Process/PANTONE/PANTONE+/PantonePlusColorBridgeCoated.xml,2026-02-11 17:29:00
PANTONE 4294 CP,4294,2200,true,59.0,56.0,43.0,36.0,"0.59,0.56,0.43,0.36","0.3873,0.516078431372549,0.494823529411765",94,90,94,#5E5A5E,"0.368627450980392,0.352941176470588,0.368627450980392","0.364705882352941,0.352941176470588,0.368627450980392",Color/Palettes/Process/PANTONE/PANTONE+/PantonePlusColorBridgeCoated.xml,2026-02-11 17:29:00
PANTONE 6001 CP,6001,2430,true,5.0,10.0,55.0,0.0,"0.05,0.1,0.55,0.0","0.8635,0.489764705882353,0.675764705882353",230,217,129,#E6D981,"0.901960784313726,0.850980392156863,0.505882352941176","0.882352941176471,0.847058823529412,0.52156862745098",Color/Palettes/Process/PANTONE/PANTONE+/PantonePlusColorBridgeCoated.xml,2026-02-11 17:29:00
PANTONE 6002 CP,6002,2430,true,3.0,14.0,62.0,1.0,"0.03,0.14,0.62,0.01","0.8436,0.504156862745098,0.697490196078431",232,209,113,#E8D171,"0.909803921568627,0.819607843137255,0.443137254901961","0.882352941176471,0.815686274509804,0.462745098039216",Color/Palettes/Process/PANTONE/PANTONE+/PantonePlusColorBridgeCoated.xml,2026-02-11 17:29:00
PANTONE 6003 CP,6003,2430,true,4.0,21.0,77.0,3.0,"0.04,0.21,0.77,0.03","0.7966,0.516039215686275,0.733372549019608",225,194,81,#E1C251,"0.882352941176471,0.76078431372549,0.317647058823529","0.843137254901961,0.752941176470588,0.352941176470588",Color/Palettes/Process/PANTONE/PANTONE+/PantonePlusColorBridgeCoated.xml,2026-02-11 17:29:00
PANTONE 6004 CP,6004,2430,true,3.0,24.0,87.0,5.0,"0.03,0.24,0.87,0.05","0.7689,0.524588235294118,0.759529411764706",221,185,56,#DDB938,"0.866666666666667,0.725490196078431,0.219607843137255","0.823529411764706,0.717647058823529,0.274509803921569",Color/Palettes/Process/PANTONE/PANTONE+/PantonePlusColorBridgeCoated.xml,2026-02-11 17:29:00
PANTONE 6005 CP,6005,2430,true,2.0,27.0,96.0,8.0,"0.02,0.27,0.96,0.08","0.7467,0.535725490196079,0.774",219,177,38,#DBB126,"0.858823529411765,0.694117647058824,0.149019607843137","0.811764705882353,0.686274509803922,0.223529411764706",Color/Palettes/Process/PANTONE/PANTONE+/PantonePlusColorBridgeCoated.xml,2026-02-11 17:29:00
PANTONE 6006 CP,6006,2430,true,1.0,32.0,100.0,13.0,"0.01,0.32,1.0,0.13","0.7037,0.546705882352941,0.758549019607843",210,164,38,#D2A426,"0.823529411764706,0.643137254901961,0.149019607843137","0.772549019607843,0.635294117647059,0.215686274509804",Color/Palettes/Process/PANTONE/PANTONE+/PantonePlusColorBridgeCoated.xml,2026-02-11 17:29:00
PANTONE 6007 CP,6007,2430,true,2.0,46.0,93.0,20.0,"0.02,0.46,0.93,0.2","0.6255,0.575019607843137,0.71721568627451",195,138,47,#C38A2F,"0.764705882352941,0.541176470588235,0.184313725490196","0.705882352941177,0.537254901960784,0.227450980392157",Color/Palettes/Process/PANTONE/PANTONE+/PantonePlusColorBridgeCoated.xml,2026-02-11 17:29:00
PANTONE 6008 CP,6008,2430,true,16.0,30.0,51.0,9.0,"0.16,0.3,0.51,0.09","0.6944,0.526352941176471,0.600862745098039",190,165,123,#BEA57B,"0.745098039215686,0.647058823529412,0.482352941176471","0.713725490196078,0.643137254901961,0.490196078431373",Color/Palettes/Process/PANTONE/PANTONE+/PantonePlusColorBridgeCoated.xml,2026-02-11 17:29:00
PANTONE 6009 CP,6009,2430,true,16.0,35.0,60.0,16.0,"0.16,0.35,0.6,0.16","0.6448,0.536196078431373,0.617843137254902",181,151,103,#B59767,"0.709803921568627,0.592156862745098,0.403921568627451","0.674509803921569,0.584313725490196,0.411764705882353",Color/Palettes/Process/PANTONE/PANTONE+/PantonePlusColorBridgeCoated.xml,2026-02-11 17:29:00
PANTONE 6010 CP,6010,2430,true,16.0,38.0,66.0,23.0,"0.16,0.38,0.66,0.23","0.6051,0.543764705882353,0.62443137254902",174,139,90,#AE8B5A,"0.682352941176471,0.545098039215686,0.352941176470588","0.63921568627451,0.541176470588235,0.364705882352941",Color/Palettes/Process/PANTONE/PANTONE+/PantonePlusColorBridgeCoated.xml,2026-02-11 17:29:00
PANTONE 6011 CP,6011,2430,true,15.0,40.0,72.0,28.0,"0.15,0.4,0.72,0.28","0.5846,0.549058823529412,0.637333333333333",171,133,79,#AB854F,"0.670588235294118,0.52156862745098,0.309803921568627","0.623529411764706,0.517647058823529,0.325490196078431",Color/Palettes/Process/PANTONE/PANTONE+/PantonePlusColorBridgeCoated.xml,2026-02-11 17:29:00
PANTONE 6012 CP,6012,2430,true,13.0,48.0,84.0,43.0,"0.13,0.48,0.84,0.43","0.5101,0.558823529411765,0.649333333333333",154,112,56,#9A7038,"0.603921568627451,0.43921568627451,0.219607843137255","0.556862745098039,0.43921568627451,0.243137254901961",Color/Palettes/Process/PANTONE/PANTONE+/PantonePlusColorBridgeCoated.xml,2026-02-11 17:29:00
PANTONE 6013 CP,6013,2430,true,9.0,53.0,91.0,51.0,"0.09,0.53,0.91,0.51","0.4654,0.569764705882353,0.649254901960784",145,99,45,#91632D,"0.568627450980392,0.388235294117647,0.176470588235294","0.52156862745098,0.388235294117647,0.203921568627451",Color/Palettes/Process/PANTONE/PANTONE+/PantonePlusColorBridgeCoated.xml,2026-02-11 17:29:00
PANTONE 6014 CP,6014,2430,true,22.0,46.0,85.0,57.0,"0.22,0.46,0.85,0.57","0.4386,0.535019607843137,0.619254901960784",125,98,53,#7D6235,"0.490196078431373,0.384313725490196,0.207843137254902","0.462745098039216,0.384313725490196,0.227450980392157",Color/Palettes/Process/PANTONE/PANTONE+/PantonePlusColorBridgeCoated.xml,2026-02-11 17:29:00
PANTONE 6015 CP,6015,2430,true,0.0,31.0,50.0,0.0,"0.0,0.31,0.5,0.0","0.7807,0.560627450980392,0.639098039215686",231,183,128,#E7B780,"0.905882352941176,0.717647058823529,0.501960784313725","0.854901960784314,0.709803921568627,0.509803921568627",Color/Palettes/Process/PANTONE/PANTONE+/PantonePlusColorBridgeCoated.xml,2026-02-11 17:29:00
PANTONE 6016 CP,6016,2430,true,0.0,43.0,69.0,0.0,"0.0,0.43,0.69,0.0","0.7169,0.59556862745098,0.678078431372549",228,159,93,#E49F5D,"0.894117647058824,0.623529411764706,0.364705882352941","0.823529411764706,0.615686274509804,0.380392156862745",Color/Palettes/Process/PANTONE/PANTONE+/PantonePlusColorBridgeCoated.xml,2026-02-11 17:29:00
PANTONE 6017 CP,6017,2430,true,0.0,49.0,82.0,0.0,"0.0,0.49,0.82,0.0","0.6853,0.612941176470588,0.711450980392157",226,147,68,#E29344,"0.886274509803922,0.576470588235294,0.266666666666667","0.807843137254902,0.568627450980392,0.294117647058824",Color/Palettes/Process/PANTONE/PANTONE+/PantonePlusColorBridgeCoated.xml,2026-02-11 17:29:00
PANTONE 6018 CP,6018,2430,true,0.0,57.0,93.0,0.0,"0.0,0.57,0.93,0.0","0.6545,0.633372549019608,0.727411764705882",224,134,51,#E08633,"0.87843137254902,0.525490196078431,0.2","0.792156862745098,0.52156862745098,0.235294117647059",Color/Palettes/Process/PANTONE/PANTONE+/PantonePlusColorBridgeCoated.xml,2026-02-11 17:29:00
PANTONE 6019 CP,6019,2430,true,0.0,65.0,100.0,0.0,"0.0,0.65,1.0,0.0","0.6141,0.662196078431373,0.720549019607843",221,117,46,#DD752E,"0.866666666666667,0.458823529411765,0.180392156862745","0.772549019607843,0.454901960784314,0.215686274509804",Color/Palettes/Process/PANTONE/PANTONE+/PantonePlusColorBridgeCoated.xml,2026-02-11 17:29:00
PANTONE 6020 CP,6020,2430,true,0.0,73.0,100.0,0.0,"0.0,0.73,1.0,0.0","0.5849,0.685450980392157,0.708117647058824",219,103,48,#DB6730,"0.858823529411765,0.403921568627451,0.188235294117647","0.756862745098039,0.403921568627451,0.211764705882353",Color/Palettes/Process/PANTONE/PANTONE+/PantonePlusColorBridgeCoated.xml,2026-02-11 17:29:00
PANTONE 6021 CP,6021,2430,true,0.0,73.0,100.0,1.0,"0.0,0.73,1.0,0.01","0.5799,0.678745098039216,0.703843137254902",215,104,48,#D76830,"0.843137254901961,0.407843137254902,0.188235294117647","0.745098039215686,0.407843137254902,0.215686274509804",Color/Palettes/Process/PANTONE/PANTONE+/PantonePlusColorBridgeCoated.xml,2026-02-11 17:29:00
PANTONE 6022 CP,6022,2430,true,0.0,25.0,24.0,0.0,"0.0,0.25,0.24,0.0","0.8077,0.556470588235294,0.562196078431373",231,191,172,#E7BFAC,"0.905882352941176,0.749019607843137,0.674509803921569","0.858823529411765,0.745098039215686,0.674509803921569",Color/Palettes/Process/PANTONE/PANTONE+/PantonePlusColorBridgeCoated.xml,2026-02-11 17:29:00
PANTONE 6023 CP,6023,2430,true,0.0,32.0,33.0,0.0,"0.0,0.32,0.33,0.0","0.7644,0.574078431372549,0.585647058823529",227,176,150,#E3B096,"0.890196078431372,0.690196078431373,0.588235294117647","0.835294117647059,0.686274509803922,0.588235294117647",Color/Palettes/Process/PANTONE/PANTONE+/PantonePlusColorBridgeCoated.xml,2026-02-11 17:29:00
PANTONE 6024 CP,6024,2430,true,0.0,46.0,43.0,0.0,"0.0,0.46,0.43,0.0","0.7014,0.609921568627451,0.604509803921569",224,152,125,#E0987D,"0.87843137254902,0.596078431372549,0.490196078431373","0.803921568627451,0.592156862745098,0.494117647058824",Color/Palettes/Process/PANTONE/PANTONE+/PantonePlusColorBridgeCoated.xml,2026-02-11 17:29:00
PANTONE 6025 CP,6025,2430,true,1.0,54.0,54.0,3.0,"0.01,0.54,0.54,0.03","0.6437,0.630392156862745,0.622078431372549",215,133,103,#D78567,"0.843137254901961,0.52156862745098,0.403921568627451","0.764705882352941,0.513725490196078,0.407843137254902",Color/Palettes/Process/PANTONE/PANTONE+/PantonePlusColorBridgeCoated.xml,2026-02-11 17:29:00
PANTONE 6026 CP,6026,2430,true,2.0,59.0,64.0,6.0,"0.02,0.59,0.64,0.06","0.6095,0.641843137254902,0.646078431372549",210,121,83,#D27953,"0.823529411764706,0.474509803921569,0.325490196078431","0.741176470588235,0.470588235294118,0.337254901960784",Color/Palettes/Process/PANTONE/PANTONE+/PantonePlusColorBridgeCoated.xml,2026-02-11 17:29:00
PANTONE 6027 CP,6027,2430,true,2.0,66.0,78.0,13.0,"0.02,0.66,0.78,0.13","0.541,0.649803921568627,0.661607843137255",193,101,60,#C1653C,"0.756862745098039,0.396078431372549,0.235294117647059","0.674509803921569,0.396078431372549,0.250980392156863",Color/Palettes/Process/PANTONE/PANTONE+/PantonePlusColorBridgeCoated.xml,2026-02-11 17:29:00
PANTONE 6028 CP,6028,2430,true,3.0,68.0,77.0,18.0,"0.03,0.68,0.77,0.18","0.5199,0.645764705882353,0.647137254901961",185,97,62,#B9613E,"0.725490196078431,0.380392156862745,0.243137254901961","0.643137254901961,0.380392156862745,0.258823529411765",Color/Palettes/Process/PANTONE/PANTONE+/PantonePlusColorBridgeCoated.xml,2026-02-11 17:29:00
PANTONE 6029 CP,6029,2430,true,12.0,29.0,23.0,1.0,"0.12,0.29,0.23,0.01","0.758,0.543411764705882,0.544078431372549",209,180,167,#D1B4A7,"0.819607843137255,0.705882352941177,0.654901960784314","0.784313725490196,0.701960784313725,0.650980392156863",Color/Palettes/Process/PANTONE/PANTONE+/PantonePlusColorBridgeCoated.xml,2026-02-11 17:29:00
PANTONE 6030 CP,6030,2430,true,14.0,35.0,31.0,3.0,"0.14,0.35,0.31,0.03","0.704,0.555725490196078,0.556313725490196",200,163,147,#C8A393,"0.784313725490196,0.63921568627451,0.576470588235294","0.741176470588235,0.635294117647059,0.576470588235294",Color/Palettes/Process/PANTONE/PANTONE+/PantonePlusColorBridgeCoated.xml,2026-02-11 17:29:00
PANTONE 6031 CP,6031,2430,true,16.0,40.0,39.0,8.0,"0.16,0.4,0.39,0.08","0.6543,0.562274509803922,0.571647058823529",190,149,127,#BE957F,"0.745098039215686,0.584313725490196,0.498039215686275","0.698039215686274,0.580392156862745,0.498039215686275",Color/Palettes/Process/PANTONE/PANTONE+/PantonePlusColorBridgeCoated.xml,2026-02-11 17:29:00
PANTONE 6032 CP,6032,2430,true,17.0,45.0,43.0,12.0,"0.17,0.45,0.43,0.12","0.6144,0.56721568627451,0.576078431372549",181,138,115,#B58A73,"0.709803921568627,0.541176470588235,0.450980392156863","0.662745098039216,0.533333333333333,0.454901960784314",Color/Palettes/Process/PANTONE/PANTONE+/PantonePlusColorBridgeCoated.xml,2026-02-11 17:29:00
PANTONE 6033 CP,6033,2430,true,17.0,50.0,49.0,17.0,"0.17,0.5,0.49,0.17","0.5713,0.575843137254902,0.587607843137255",173,125,100,#AD7D64,"0.67843137254902,0.490196078431373,0.392156862745098","0.627450980392157,0.486274509803922,0.396078431372549",Color/Palettes/Process/PANTONE/PANTONE+/PantonePlusColorBridgeCoated.xml,2026-02-11 17:29:00
PANTONE 6034 CP,6034,2430,true,16.0,53.0,56.0,23.0,"0.16,0.53,0.56,0.23","0.5319,0.581058823529412,0.600823529411765",165,114,84,#A57254,"0.647058823529412,0.447058823529412,0.329411764705882","0.592156862745098,0.443137254901961,0.337254901960784",Color/Palettes/Process/PANTONE/PANTONE+/PantonePlusColorBridgeCoated.xml,2026-02-11 17:29:00
PANTONE 6035 CP,6035,2430,true,16.0,57.0,64.0,31.0,"0.16,0.57,0.64,0.31","0.4921,0.582627450980392,0.606039215686275",155,104,72,#9B6848,"0.607843137254902,0.407843137254902,0.282352941176471","0.552941176470588,0.403921568627451,0.294117647058824",Color/Palettes/Process/PANTONE/PANTONE+/PantonePlusColorBridgeCoated.xml,2026-02-11 17:29:00
PANTONE 6036 CP,6036,2430,true,16.0,44.0,24.0,5.0,"0.16,0.44,0.24,0.05","0.6525,0.580627450980392,0.526941176470588",192,146,148,#C09294,"0.752941176470588,0.572549019607843,0.580392156862745","0.701960784313725,0.564705882352941,0.572549019607843",Color/Palettes/Process/PANTONE/PANTONE+/PantonePlusColorBridgeCoated.xml,2026-02-11 17:29:00
PANTONE 6037 CP,6037,2430,true,19.0,53.0,33.0,12.0,"0.19,0.53,0.33,0.12","0.5782,0.589607843137255,0.536901960784314",176,125,124,#B07D7C,"0.690196078431373,0.490196078431373,0.486274509803922","0.635294117647059,0.486274509803922,0.482352941176471",Color/Palettes/Process/PANTONE/PANTONE+/PantonePlusColorBridgeCoated.xml,2026-02-11 17:29:00
PANTONE 6038 CP,6038,2430,true,19.0,60.0,38.0,18.0,"0.19,0.6,0.38,0.18","0.532,0.599921568627451,0.542392156862745",167,111,110,#A76F6E,"0.654901960784314,0.435294117647059,0.431372549019608","0.596078431372549,0.431372549019608,0.431372549019608",Color/Palettes/Process/PANTONE/PANTONE+/PantonePlusColorBridgeCoated.xml,2026-02-11 17:29:00
PANTONE 6039 CP,6039,2430,true,20.0,66.0,44.0,26.0,"0.2,0.66,0.44,0.26","0.474,0.610352941176471,0.551843137254902",156,94,92,#9C5E5C,"0.611764705882353,0.368627450980392,0.36078431372549","0.549019607843137,0.368627450980392,0.364705882352941",Color/Palettes/Process/PANTONE/PANTONE+/PantonePlusColorBridgeCoated.xml,2026-02-11 17:29:00
PANTONE 6040 CP,6040,2430,true,17.0,75.0,52.0,37.0,"0.17,0.75,0.52,0.37","0.4094,0.619764705882353,0.566078431372549",142,76,71,#8E4C47,"0.556862745098039,0.298039215686275,0.27843137254902","0.494117647058824,0.301960784313725,0.286274509803922",Color/Palettes/Process/PANTONE/PANTONE+/PantonePlusColorBridgeCoated.xml,2026-02-11 17:29:00
PANTONE 6041 CP,6041,2430,true,14.0,81.0,59.0,46.0,"0.14,0.81,0.59,0.46","0.3536,0.626156862745098,0.566666666666667",129,61,58,#813D3A,"0.505882352941176,0.23921568627451,0.227450980392157","0.447058823529412,0.247058823529412,0.23921568627451",Color/Palettes/Process/PANTONE/PANTONE+/PantonePlusColorBridgeCoated.xml,2026-02-11 17:29:00
